content_format,target,model_family,feature,feature_group,direction,direction_score,low_bin_prediction,high_bin_prediction,direction_method,notes
shorts,future_relative_views_delta_7d,linear_regularized_regressor,topic_secondary__tutorial,topic_metrics,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_relative_views_delta_7d,linear_regularized_regressor,topic_secondary__unknown,topic_metrics,negative,1.35418255,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_relative_views_delta_7d,shallow_tree_regressor,ai_semantic_score,semantic_scores,positive,6.2711394,12.28074501,18.55188441,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,alpha_score,engagement_context,positive,54.03595217,5.06767551,59.10362768,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,channel_momentum_score,channel_context,positive,6.53803228,6.97813202,13.51616429,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,channel_relative_success_score,channel_context,positive,62.78170085,5.06767551,67.84937636,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,curiosity_semantic_score,semantic_scores,positive,5.05479609,11.94191874,16.99671483,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,decision_score,model_decision,negative,-5.88394138,19.48990703,13.60596564,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,description_length_chars,engagement_context,negative,-11.69977349,25.3593812,13.65960772,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,description_word_count,engagement_context,negative,-13.41257041,23.93403974,10.52146933,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,engagement_rate,engagement_context,negative,-31.79421629,40.08016146,8.28594517,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,evergreen_score,engagement_context,negative,-2.52692551,18.00331499,15.47638948,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,finance_semantic_score,semantic_scores,positive,3.76198478,11.94191874,15.70390351,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,has_ai_word,engagement_context,positive,19.77640911,11.35303402,31.12944313,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,has_finance_word,engagement_context,positive,3.76198478,11.94191874,15.70390351,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,has_number,engagement_context,positive,4.43070375,17.47443763,21.90514138,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,has_question,engagement_context,positive,13.12487116,11.94191874,25.0667899,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hybrid_decision_score,model_decision,positive,41.63064951,5.24396796,46.87461747,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,metadata_changed,metadata,positive,5.34861685,11.94191874,17.29053559,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,metric_confidence_score,engagement_context,negative,-21.39583807,35.49562124,14.09978318,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,news_semantic_score,semantic_scores,positive,5.23108855,11.94191874,17.17300728,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,opportunity_score,engagement_context,positive,49.13374418,5.06767551,54.20141969,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,packaging_problem_score,engagement_context,negative,-43.12097119,49.83404292,6.71307173,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,productivity_semantic_score,semantic_scores,positive,5.2898527,11.94191874,17.23177143,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,promise_semantic_score,semantic_scores,positive,4.05580553,11.94191874,15.99772427,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_id,semantic_cluster,positive,12.1712658,7.08599025,19.25725605,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,title_has_currency,title_style,positive,5.34861685,11.94191874,17.29053559,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,title_has_number,title_style,positive,4.43070375,17.47443763,21.90514138,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,title_has_question,title_style,positive,13.12487116,11.94191874,25.0667899,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,title_has_year,title_style,positive,16.29342259,11.94191874,28.23534132,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,title_length_chars,title_style,negative,-11.69977349,25.3593812,13.65960772,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,title_word_count,title_style,negative,-13.41257041,23.93403974,10.52146933,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_confidence,topic_metrics,negative,-6.08400596,24.69465452,18.61064856,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_opportunity_score,topic_metrics,positive,0.6460605,16.23312603,16.87918653,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_saturation_score,topic_metrics,positive,0.6460605,16.23312603,16.87918653,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,trend_burst_score,engagement_context,positive,25.2514965,17.47319442,42.72469092,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,tutorial_semantic_score,semantic_scores,positive,3.82074893,11.94191874,15.76266766,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,urgency_semantic_score,semantic_scores,positive,3.89327171,11.76562628,15.65889799,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,views_delta,engagement_context,positive,48.97601914,5.06767551,54.04369465,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,warning_semantic_score,semantic_scores,positive,1.27268631,17.23938103,18.51206734,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__ai,title_style,positive,14.30299952,12.28074501,26.58374454,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__curiosity,title_style,positive,5.05479609,11.94191874,16.99671483,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__finance,title_style,positive,4.40839044,11.94191874,16.35030917,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__news,title_style,positive,5.23108855,11.94191874,17.17300728,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__promise,title_style,positive,4.05580553,11.94191874,15.99772427,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__tutorial,title_style,positive,3.82074893,11.94191874,15.76266766,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__unknown,title_style,negative,-3.04356558,18.68870494,15.64513936,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,hook_semantic_type__warning,title_style,positive,1.27268631,17.23938103,18.51206734,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__de_la_en,semantic_cluster,positive,8.55062769,10.88292081,19.4335485,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__dijo_esto_dijo_esto_shorts,semantic_cluster,positive,4.83349812,11.76562628,16.5991244,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__el_de_en,semantic_cluster,negative,-3.37838409,17.29814518,13.91976109,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__sign_up_liv_on_on_youtube,semantic_cluster,positive,5.34861685,11.94191874,17.29053559,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__the_in_of,semantic_cluster,positive,1.91154942,19.00595439,20.91750382,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__to_may_2026,semantic_cluster,positive,0.06491318,17.18061688,17.24553006,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,semantic_cluster_label__trump_on_of,semantic_cluster,negative,-13.41435954,32.66650728,19.25214774,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__ai_tools,topic_metrics,positive,12.56759226,12.28074501,24.84833727,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__finance_personal,topic_metrics,positive,3.76198478,11.94191874,15.70390351,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__news_trends,topic_metrics,positive,5.46614515,11.94191874,17.40806389,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__productivity,topic_metrics,positive,5.2898527,11.94191874,17.23177143,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__tutorial,topic_metrics,positive,3.82074893,11.94191874,15.76266766,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_primary__unknown,topic_metrics,negative,-8.16044503,25.03963156,16.87918653,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__ai_tools,topic_metrics,positive,3.93827723,11.94191874,15.88019597,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__finance_personal,topic_metrics,positive,5.2898527,11.94191874,17.23177143,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__news_trends,topic_metrics,positive,5.2898527,11.94191874,17.23177143,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__productivity,topic_metrics,positive,5.34861685,11.94191874,17.29053559,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__tutorial,topic_metrics,positive,5.34861685,11.94191874,17.29053559,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_relative_views_delta_7d,shallow_tree_regressor,topic_secondary__unknown,topic_metrics,positive,5.05479609,12.17697534,17.23177143,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,ai_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,alpha_score,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,channel_momentum_score,channel_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,channel_relative_success_score,channel_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,curiosity_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,decision_score,model_decision,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,description_length_chars,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,description_word_count,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,engagement_rate,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,evergreen_score,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,finance_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,has_ai_word,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,has_finance_word,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,has_number,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,has_question,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hybrid_decision_score,model_decision,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,metadata_changed,metadata,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,metric_confidence_score,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,news_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,opportunity_score,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,packaging_problem_score,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,productivity_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,promise_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_id,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,title_has_currency,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,title_has_number,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,title_has_question,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,title_has_year,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,title_length_chars,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,title_word_count,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_confidence,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_opportunity_score,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_saturation_score,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,trend_burst_score,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,tutorial_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,urgency_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,views_delta,engagement_context,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,warning_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__ai,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__curiosity,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__finance,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__news,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__promise,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__tutorial,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__unknown,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,hook_semantic_type__warning,title_style,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_label__de_la_en,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_label__dijo_esto_dijo_esto_shorts,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_label__el_de_en,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_label__sign_up_liv_on_on_youtube,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_label__the_in_of,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_label__to_may_2026,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,semantic_cluster_label__trump_on_of,semantic_cluster,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_primary__ai_tools,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_primary__finance_personal,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_primary__news_trends,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_primary__productivity,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_primary__tutorial,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_primary__unknown,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_secondary__ai_tools,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_secondary__finance_personal,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_secondary__news_trends,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_secondary__productivity,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_secondary__tutorial,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,random_forest_regressor,topic_secondary__unknown,topic_metrics,mixed,0.0,0.0,0.0,quantile_directional_analysis,RF/tree direction via directional analysis
shorts,future_engagement_delta_7d,linear_regularized_regressor,ai_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,alpha_score,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,channel_momentum_score,channel_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,channel_relative_success_score,channel_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,curiosity_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,decision_score,model_decision,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,description_length_chars,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,description_word_count,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,engagement_rate,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,evergreen_score,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,finance_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,has_ai_word,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,has_finance_word,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,has_number,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,has_question,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,hybrid_decision_score,model_decision,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,metadata_changed,metadata,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,metric_confidence_score,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,news_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,opportunity_score,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,packaging_problem_score,engagement_context,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,productivity_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,promise_semantic_score,semantic_scores,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,semantic_cluster_id,semantic_cluster,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,title_has_currency,title_style,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,title_has_number,title_style,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,title_has_question,title_style,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,title_has_year,title_style,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,title_length_chars,title_style,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,title_word_count,title_style,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,topic_confidence,topic_metrics,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
shorts,future_engagement_delta_7d,linear_regularized_regressor,topic_opportunity_score,topic_metrics,mixed,0.0,0.0,0.0,coefficient_sign,Linear direction via coefficient sign
